"","userId","movieId","rating","timestamp","title","genres"
"9205001",66011,783,1,857148973,"Hunchback of Notre Dame, The (1996)","Animation|Children|Musical"
"2939896",21230,3639,2,1033239780,"Man with the Golden Gun, The (1974)","Action|Adventure|Thriller"
"6097045",43531,3155,4,1021064204,"Anna and the King (1999)","Drama|Romance"
"2642743",19104,1249,5,1078242300,"Femme Nikita, La (Nikita) (1990)","Action|Crime|Romance|Thriller"
"4230610",30245,1183,3,889228843,"English Patient, The (1996)","Drama|Romance|War"
"3665494",26338,1222,4,1142790468,"Full Metal Jacket (1987)","Drama|War"
"9424674",67501,2054,2,958679152,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
"1237177",9114,3300,2,1003126828,"Pitch Black (2000)","Horror|Sci-Fi|Thriller"
"700572",5331,6,4,844767339,"Heat (1995)","Action|Crime|Thriller"
"9642917",69120,3316,3,1000061770,"Reindeer Games (2000)","Action|Thriller"
"4424631",31555,2273,4,974989732,"Rush Hour (1998)","Action|Comedy|Crime|Thriller"
"3702484",26612,3175,2.5,1142878326,"Galaxy Quest (1999)","Adventure|Comedy|Sci-Fi"
"1702566",12488,2413,2,942759336,"Clue (1985)","Comedy|Mystery"
"542056",4140,914,4,961080591,"My Fair Lady (1964)","Comedy|Drama|Musical|Romance"
"6578223",47046,2301,4,1016726313,"History of the World: Part I (1981)","Comedy|Musical"
"5781204",41280,2448,1,966448269,"Virus (1999)","Horror|Sci-Fi"
"9870650",70727,8949,4.5,1111533560,"Sideways (2004)","Adventure|Comedy|Drama|Romance"
"6037487",43067,1094,4,1020606461,"Crying Game, The (1992)","Drama|Romance|War"
"649697",4978,6774,2,1181434238,"Videodrome (1983)","Fantasy|Horror|Sci-Fi|Thriller"
"1621123",11895,608,4,867727936,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"4753630",33957,7419,5,1094681956,"After Hours (1985)","Comedy|Thriller"
"19344",159,2087,4,1001091618,"Peter Pan (1953)","Animation|Children|Fantasy|Musical"
"4414086",31485,1610,4,974931372,"Hunt for Red October, The (1990)","Action|Adventure|Thriller"
"9383743",67263,3114,3,1111483440,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"7158223",51191,1372,3.5,1153651753,"Star Trek VI: The Undiscovered Country (1991)","Action|Mystery|Sci-Fi"
"1630885",11973,1500,4,985407329,"Grosse Pointe Blank (1997)","Comedy|Crime|Romance|Thriller"
"4761529",34008,4495,3.5,1145709164,"Crossing Delancey (1988)","Comedy|Romance"
"4608414",32869,1264,4,938844913,"Diva (1981)","Action|Drama|Mystery|Romance|Thriller"
"9551168",68434,1370,5,867690581,"Die Hard 2 (1990)","Action|Adventure|Thriller"
"7125357",50958,4086,1,1043726380,"Big Easy, The (1987)","Action|Crime|Mystery|Romance|Thriller"
"3971101",28450,454,5,974833760,"Firm, The (1993)","Drama|Thriller"
"1177194",8740,589,4.5,1088461250,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"2401406",17410,1958,4.5,1058979495,"Terms of Endearment (1983)","Comedy|Drama"
"8636246",61852,2539,1,940540325,"Analyze This (1999)","Comedy"
"4359260",31110,33679,4,1205417860,"Mr. & Mrs. Smith (2005)","Action|Adventure|Comedy|Romance|Thriller"
"4978206",35556,1961,3,1102001882,"Rain Man (1988)","Drama"
"7602673",54390,653,3,855068645,"Dragonheart (1996)","Action|Adventure|Fantasy"
"1553927",11418,2836,4,985227406,"Outside Providence (1999)","Comedy"
"8494348",60907,1586,5,1017835837,"G.I. Jane (1997)","Action|Drama"
"9467798",67821,1625,4,980802447,"Game, The (1997)","Adventure|Mystery|Thriller"
"5883719",41987,1298,4,1176967901,"Pink Floyd: The Wall (1982)","Drama|Musical|War"
"5022135",35906,58,5,1067962007,"Postman, The (Postino, Il) (1994)","Comedy|Drama|Romance"
"1897968",13873,141,2,859583659,"Birdcage, The (1996)","Comedy"
"18364",148,2311,4,912682819,"2010: The Year We Make Contact (1984)","Sci-Fi"
"8775794",62819,1721,2,1211714878,"Titanic (1997)","Drama|Romance"
"1340965",9835,21,4,947187550,"Get Shorty (1995)","Action|Comedy|Drama"
"9390952",67316,594,5,849090914,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"2929434",21166,380,3,835871177,"True Lies (1994)","Action|Adventure|Comedy|Romance|Thriller"
"1643296",12051,6270,4,1138138006,"Dreams (Yume) (1990)","Drama|Fantasy"
"3990623",28609,2328,3,965349225,"Vampires (1998)","Horror|Western"
"4595238",32791,541,4,1177245309,"Blade Runner (1982)","Adventure|Drama|Film-Noir|Sci-Fi|Thriller"
"4339840",30975,2858,4,940538547,"American Beauty (1999)","Drama"
"5169818",36967,3159,2.5,1122473764,"Fantasia 2000 (1999)","Animation|Children|IMAX|Musical"
"8462305",60686,648,3,856194155,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"551805",4221,508,4,849967859,"Philadelphia (1993)","Drama"
"6882584",49138,3298,2.5,1229478209,"Boiler Room (2000)","Crime|Drama|Thriller"
"6580515",47049,3176,1,994531628,"Talented Mr. Ripley, The (1999)","Drama|Mystery|Thriller"
"6633233",47420,194,3,1043221760,"Smoke (1995)","Comedy|Drama"
"4721878",33758,551,3,833682487,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
"9694942",69484,2114,5,945618950,"Outsiders, The (1983)","Drama"
"4021577",28813,3418,2,1118216005,"Thelma & Louise (1991)","Action|Adventure|Comedy|Crime|Drama|Romance"
"8495268",60915,5220,3,1129524083,"Showtime (2002)","Action|Comedy"
"7565929",54113,2082,4,1181585336,"Mighty Ducks, The (1992)","Children|Comedy"
"5325753",38115,2178,3,995300535,"Frenzy (1972)","Thriller"
"8741541",62566,6365,2,1211654114,"Matrix Reloaded, The (2003)","Action|Sci-Fi|Thriller"
"4670635",33376,258,3,832019635,"Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance"
"81113",601,802,5,868319395,"Phenomenon (1996)","Drama|Romance"
"7277399",52005,1098,4,1043958057,"Search for One-eye Jimmy, The (1996)","Comedy"
"7165758",51240,552,1,1074869571,"Three Musketeers, The (1993)","Action|Adventure|Comedy"
"1874420",13716,51084,3,1201479112,"Music and Lyrics (2007)","Comedy|Romance"
"6460535",46161,4544,1,1013183440,"Short Circuit 2 (1988)","Comedy|Sci-Fi"
"5419518",38686,1292,4,938969819,"Being There (1979)","Comedy|Drama"
"3352778",24098,1701,5,1223932028,"Deconstructing Harry (1997)","Comedy|Drama"
"6378818",45573,1101,3,967145287,"Top Gun (1986)","Action|Romance"
"8291716",59530,6863,5,1077726510,"School of Rock (2003)","Comedy|Musical"
"7089650",50700,2948,4,956154695,"From Russia with Love (1963)","Action|Adventure|Thriller"
"3484926",25007,1713,3.5,1154028557,"Mouse Hunt (1997)","Children|Comedy"
"1283196",9425,6888,1,1217969131,"Scary Movie 3 (2003)","Comedy|Horror"
"3880268",27825,2573,4,938859539,"Tango (1998)","Drama|Musical"
"9281413",66551,4993,5,1213101293,"Lord of the Rings: The Fellowship of the Ring, The (2001)","Action|Adventure|Fantasy"
"8043668",57683,5128,1,1016770366,"Queen of the Damned (2002)","Fantasy|Horror"
"7586440",54299,47,4,858340410,"Seven (a.k.a. Se7en) (1995)","Crime|Horror|Mystery|Thriller"
"9572151",68583,3871,3,1000193829,"Shane (1953)","Drama|Western"
"9938665",71167,3113,2,1049688105,"End of Days (1999)","Action|Thriller"
"6063949",43273,3717,5,966694126,"Gone in 60 Seconds (2000)","Action|Crime"
"293827",2318,1057,4,948832452,"Everyone Says I Love You (1996)","Comedy|Musical|Romance"
"3363994",24176,2369,1,944237665,"Desperately Seeking Susan (1985)","Comedy|Drama|Romance"
"2776712",20012,2236,3,1061160694,"Simon Birch (1998)","Drama"
"1171931",8704,3916,5,1191292710,"Remember the Titans (2000)","Drama"
"432439",3285,688,3,875545136,"Operation Dumbo Drop (1995)","Action|Adventure|Comedy|War"
"3702831",26615,282,5,953087544,"Nell (1994)","Drama"
"3368315",24211,648,2.5,1223960547,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"1736615",12734,1608,2.5,1093241724,"Air Force One (1997)","Action|Thriller"
"6217320",44382,3068,4,944928823,"Verdict, The (1982)","Drama|Mystery"
"3978024",28508,1517,3.5,1145470689,"Austin Powers: International Man of Mystery (1997)","Action|Adventure|Comedy"
"9556367",68463,3513,4,1111932482,"Rules of Engagement (2000)","Drama|Thriller"
"6533333",46727,367,1,837177666,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
"3287096",23657,34542,4.5,1127089274,"Grizzly Man (2005)","Documentary"
"1971686",14415,110,2,933893631,"Braveheart (1995)","Action|Drama|War"
"1153352",8594,151,5,839624112,"Rob Roy (1995)","Action|Drama|Romance|War"
"9959193",71285,5297,3,1083768887,"Cat's Meow, The (2002)","Drama|Thriller"
"3792353",27239,5568,1.5,1198865945,"Johnny Dangerously (1984)","Comedy"
"5619573",40154,8045,3.5,1121386044,"Hamburger Hill (1987)","Action|Drama|War"
"7326845",52359,185,2,1163453286,"Net, The (1995)","Action|Crime|Thriller"
"8708078",62336,555,4,957444137,"True Romance (1993)","Action|Crime|Romance"
"5721358",40871,149,3.5,1073620040,"Amateur (1994)","Crime|Drama|Thriller"
"110216",838,4754,4,1133959089,"Wicker Man, The (1973)","Horror|Musical|Mystery|Thriller"
"7706075",55218,353,4,1109087336,"Crow, The (1994)","Action|Crime|Fantasy|Thriller"
"496683",3795,1042,5,943871856,"That Thing You Do! (1996)","Comedy|Drama"
"8211293",58971,170,3,1035570865,"Hackers (1995)","Action|Adventure|Crime|Thriller"
"6547176",46814,5446,5,1035011669,"Rabbit-Proof Fence (2002)","Adventure|Drama"
"1328069",9755,1580,2,878930919,"Men in Black (1997)","Action|Comedy|Sci-Fi"
"3417588",24559,1089,3,1006812277,"Reservoir Dogs (1992)","Crime|Drama|Thriller"
"9072494",65049,8641,4.5,1212555454,"Anchorman: The Legend of Ron Burgundy (2004)","Comedy"
"2416054",17524,1196,4,943305366,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"6440859",46049,64,3,900518401,"Two if by Sea (1996)","Comedy|Romance"
"2807618",20227,4089,3,1005772310,"Born in East L.A. (1987)","Comedy"
"9575986",68623,55768,4,1213866828,"Bee Movie (2007)","Animation|Comedy"
"4182928",29922,1243,5,938745838,"Rosencrantz and Guildenstern Are Dead (1990)","Comedy|Drama"
"2520344",18251,480,2,1113598422,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"943823",7078,1407,1.5,1164717236,"Scream (1996)","Comedy|Horror|Thriller"
"8276812",59429,151,3,838131427,"Rob Roy (1995)","Action|Drama|Romance|War"
"5252732",37571,231,4,830285447,"Dumb & Dumber (1994)","Comedy"
"6677230",47719,45210,4.5,1160264041,"United 93 (2006)","Drama"
"4082382",29233,1784,3,1007933739,"As Good As It Gets (1997)","Comedy|Drama|Romance"
"8425650",60428,231,2.5,1078174321,"Dumb & Dumber (1994)","Comedy"
"7372684",52664,5218,4.5,1126588637,"Ice Age (2002)","Adventure|Animation|Children|Comedy"
"3481642",24995,39715,2,1226281112,"American Pie Presents Band Camp (2005)","Comedy"
"9488999",67988,3327,5,1000459040,"Beyond the Mat (1999)","Documentary"
"6466630",46224,4720,4,1178620705,"Others, The (2001)","Horror|Mystery|Thriller"
"352930",2763,4979,4,1018322615,"Royal Tenenbaums, The (2001)","Comedy|Drama"
"5963934",42544,3471,4,1107739768,"Close Encounters of the Third Kind (1977)","Adventure|Drama|Sci-Fi"
"769188",5835,3042,1,1111753601,"Meatballs III (1987)","Comedy"
"5280150",37766,2840,2,938947651,"Stigmata (1999)","Drama|Thriller"
"9622924",68986,2353,3,1207476527,"Enemy of the State (1998)","Action|Thriller"
"7087234",50677,3623,4,996471495,"Mission: Impossible 2 (2000)","Action|Thriller"
"5534391",39526,529,5,847122887,"Searching for Bobby Fischer (1993)","Drama"
"2429830",17631,198,3,1113404844,"Strange Days (1995)","Action|Crime|Drama|Mystery|Sci-Fi|Thriller"
"7779954",55802,410,4,834758228,"Addams Family Values (1993)","Comedy"
"6519168",46633,1219,3.5,1107112548,"Psycho (1960)","Horror|Thriller"
"6485281",46372,6059,3.5,1064021742,"Recruit, The (2003)","Thriller"
"4798018",34281,540,5,838499207,"Sliver (1993)","Thriller"
"4950165",35370,2268,5,938876876,"Few Good Men, A (1992)","Crime|Drama|Thriller"
"3798264",27273,480,4,836255745,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"4504331",32104,1265,3,892061606,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"8142229",58379,1959,3,939966743,"Out of Africa (1985)","Drama|Romance"
"9287327",66603,2002,4,945816796,"Lethal Weapon 3 (1992)","Action|Comedy|Crime|Drama"
"1474694",10825,2302,2,1054936453,"My Cousin Vinny (1992)","Comedy"
"7497682",53588,1388,4,969365612,"Jaws 2 (1978)","Action|Horror|Thriller"
"9756065",69923,8712,4.5,1090694035,"My Favorite Wife (1940)","Comedy|Romance"
"9747389",69866,3858,3.5,1111583687,"Cecil B. DeMented (2000)","Comedy"
"3939010",28215,3765,2,1143669789,"Hot Spot, The (1990)","Crime|Drama|Romance"
"9509138",68183,805,5,857497969,"Time to Kill, A (1996)","Drama|Thriller"
"1066438",7989,2858,3,989815269,"American Beauty (1999)","Drama"
"9347069",67023,587,4,843986448,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"3461090",24819,44,5,828484635,"Mortal Kombat (1995)","Action|Adventure|Fantasy"
"5330250",38139,3355,1,968341328,"Ninth Gate, The (1999)","Fantasy|Horror|Mystery|Thriller"
"5387512",38480,7300,3,1207370045,"Vanishing Point (1971)","Action|Drama"
"7146970",51100,2712,3,1107863877,"Eyes Wide Shut (1999)","Drama"
"4057463",29043,1096,4,1064880868,"Sophie's Choice (1982)","Drama"
"3401829",24441,6238,2,1121445076,"Green Card (1990)","Comedy|Drama|Romance"
"6266145",44742,2716,4,1042718401,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Fantasy|Sci-Fi"
"573919",4379,8865,4,1216561376,"Sky Captain and the World of Tomorrow (2004)","Action|Adventure|Sci-Fi"
"8516353",61040,1883,4,940374373,"Bulworth (1998)","Comedy|Drama|Romance"
"2126477",15471,8811,0.5,1220341575,"Yu-Gi-Oh! (2004)","Action|Adventure|Animation|Fantasy"
"5394218",38527,585,3,1081228538,"Brady Bunch Movie, The (1995)","Comedy"
"1364734",9988,5956,0.5,1062099757,"Gangs of New York (2002)","Crime|Drama"
"3248314",23437,516,3,1180658420,"Renaissance Man (1994)","Comedy|Drama"
"6210280",44347,6481,3.5,1177952145,"Where the Heart Is (1990)","Comedy|Drama"
"2560067",18550,912,5,1005951249,"Casablanca (1942)","Drama|Romance"
"6348375",45339,2012,4,1042817799,"Back to the Future Part III (1990)","Comedy|Sci-Fi|Western"
"4856355",34718,5299,0.5,1118869599,"My Big Fat Greek Wedding (2002)","Comedy|Romance"
"9381196",67240,1848,3,1081275086,"Borrowers, The (1997)","Adventure|Children|Comedy|Fantasy"
"8574711",61472,2379,2,1112803609,"Police Academy 2: Their First Assignment (1985)","Comedy"
"3708558",26646,4975,2.5,1173182218,"Vanilla Sky (2001)","Drama|Romance|Thriller"
"3141732",22756,441,2,991711574,"Dazed and Confused (1993)","Comedy"
"8284955",59483,3052,5,972885606,"Dogma (1999)","Adventure|Comedy|Fantasy"
"4517880",32221,1021,3.5,1173388468,"Angels in the Outfield (1994)","Children|Comedy"
"3158492",22842,3120,2,1171458227,"Distinguished Gentleman, The (1992)","Comedy"
"978017",7325,6537,3,1217343581,"Terminator 3: Rise of the Machines (2003)","Action|Adventure|Sci-Fi"
"649202",4976,587,3,839363894,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"6894218",49231,5254,2.5,1107485899,"Blade II (2002)","Action|Horror|Thriller"
"6680229",47751,1016,3,854391673,"Shaggy Dog, The (1959)","Children|Comedy"
"9044998",64823,6548,3,1185250860,"Bad Boys II (2003)","Action|Comedy|Crime|Thriller"
"3016739",21827,4232,2,989499556,"Spy Kids (2001)","Action|Adventure|Children|Comedy"
"9327558",66892,3130,2,1081073234,"Bonfire of the Vanities (1990)","Comedy|Crime|Drama"
"2020077",14716,4673,4,1029880709,"Tango & Cash (1989)","Action|Comedy|Crime|Thriller"
"7923384",56840,2692,5,945044258,"Run Lola Run (Lola rennt) (1998)","Action|Crime|Romance"
"307550",2426,1035,5,974484269,"Sound of Music, The (1965)","Musical|Romance"
"8620042",61771,1380,4,978912416,"Grease (1978)","Comedy|Musical|Romance"
"6850731",48929,88,3,854350527,"Black Sheep (1996)","Comedy"
"9420161",67470,1597,3,1006028417,"Conspiracy Theory (1997)","Drama|Mystery|Romance|Thriller"
"6758259",48274,2513,2.5,1152371035,"Pet Sematary (1989)","Horror"
"3618627",26015,3471,2,953003528,"Close Encounters of the Third Kind (1977)","Adventure|Drama|Sci-Fi"
"3923147",28118,318,3,846101266,"Shawshank Redemption, The (1994)","Drama"
"5676493",40559,924,5,944900270,"2001: A Space Odyssey (1968)","Adventure|Sci-Fi"
"951438",7134,1210,4,946761809,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"1938000",14140,2710,4,1138757221,"Blair Witch Project, The (1999)","Horror|Thriller"
"5880066",41965,3174,3.5,1126162192,"Man on the Moon (1999)","Comedy|Drama"
"7514448",53696,2105,2,958684372,"Tron (1982)","Action|Adventure|Animation|Sci-Fi|Thriller"
"8672199",62128,260,5,1018072226,"Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) (1977)","Action|Adventure|Sci-Fi"
"3717661",26735,364,5,836228761,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical"
"7987804",57294,4643,4,1030052802,"Planet of the Apes (2001)","Action|Adventure|Drama|Sci-Fi"
"6233923",44542,3354,3,959792617,"Mission to Mars (2000)","Sci-Fi"
"3566054",25597,3626,3,1142974650,"8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)","Comedy"
"5878666",41956,6281,2.5,1176955556,"Phone Booth (2002)","Drama|Thriller"
"9137343",65523,1207,3.5,1142673612,"To Kill a Mockingbird (1962)","Drama"
"1994616",14528,95,1,1167632899,"Broken Arrow (1996)","Action|Adventure|Thriller"
"3690485",26528,55269,3.5,1216004793,"Darjeeling Limited, The (2007)","Adventure|Comedy|Drama"
"6713749",47988,1206,4,942409063,"Clockwork Orange, A (1971)","Crime|Drama|Sci-Fi|Thriller"
"7680832",55005,4975,3,1012529755,"Vanilla Sky (2001)","Drama|Romance|Thriller"
"5222143",37365,1285,4,1054920164,"Heathers (1989)","Comedy"
"8280325",59463,110,5,1045897134,"Braveheart (1995)","Action|Drama|War"
"5270580",37689,33639,4,1132190623,"Mad Hot Ballroom (2005)","Children|Documentary"
"4199218",30028,5378,2.5,1117463726,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi"
"3622710",26046,3000,1,1066185145,"Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy"
"1234203",9090,501,4,1027152354,"Naked (1993)","Drama"
"2766842",19950,101,4.5,1120078589,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance"
"7701662",55189,1124,3,855192940,"On Golden Pond (1981)","Drama"
"7781258",55817,1449,4,942966914,"Waiting for Guffman (1996)","Comedy"
"1437661",10575,39,4,943088816,"Clueless (1995)","Comedy|Romance"
"5154844",36855,47,4,857756923,"Seven (a.k.a. Se7en) (1995)","Crime|Horror|Mystery|Thriller"
"5058015",36162,1569,2,938903396,"My Best Friend's Wedding (1997)","Comedy|Romance"
"3860383",27696,7153,5,1171734990,"Lord of the Rings: The Return of the King, The (2003)","Action|Adventure|Fantasy"
"117449",905,1246,4,974343467,"Dead Poets Society (1989)","Drama"
"794596",5974,1295,3,869407622,"Unbearable Lightness of Being, The (1988)","Drama"
"5073355",36266,3503,4,1039464292,"Solaris (Solyaris) (1972)","Drama|Mystery|Sci-Fi"
"8201253",58871,1234,4,1182571606,"Sting, The (1973)","Comedy|Crime"
"5983318",42678,590,4,1203794475,"Dances with Wolves (1990)","Adventure|Drama|Western"
"4241035",30296,1057,3,1025720593,"Everyone Says I Love You (1996)","Comedy|Musical|Romance"
"5592715",39955,4025,3,1069588362,"Miss Congeniality (2000)","Action|Comedy"
"7890471",56620,2168,3,1090900124,"Dance with Me (1998)","Drama|Romance"
"1677204",12294,161,4,839935880,"Crimson Tide (1995)","Drama|Thriller|War"
"9703899",69550,172,3,1082983080,"Johnny Mnemonic (1995)","Action|Sci-Fi|Thriller"
"4734487",33843,1952,4,1201132347,"Midnight Cowboy (1969)","Drama"
"9296877",66685,588,3,849035819,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"9008906",64560,3996,1,1224377426,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)","Action|Adventure|Drama|Fantasy"
"6765395",48330,296,5,1043903785,"Pulp Fiction (1994)","Comedy|Crime|Drama"
